Time,Image,CommandLine,ParentImage,Risk
2026-03-02T08:18:06.5356684Z,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.26011.42.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,"""C:\Program Files\WindowsApps\Microsoft.YourPhone_1.26011.42.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe"" -ComServer:Background -Embedding",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:18:05.4196420Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WFDSConMgrSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:18:04.8960093Z,C:\Windows\System32\ctfmon.exe,/QuitInfo:000000000000033C;0000000000000340;,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:18:04.7846513Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s SstpSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:18:04.6480467Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s NPSMSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:18:04.3776895Z,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26010.5-0\NisSrv.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26010.5-0\NisSrv.exe""",C:\Windows\System32\services.exe,Low
2026-03-02T08:18:04.0642060Z,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26010.5-0\MpCmdRun.exe,"""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26010.5-0\MpCmdRun.exe"" -RegisterWmiSchema -Root ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26010.5-0""",C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26010.5-0\MsMpEng.exe,Low
2026-03-02T08:18:03.5700429Z,C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.26011.30.0_x64__cw5n1h2txyewy\CrossDeviceService.exe,"""C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.26011.30.0_x64__cw5n1h2txyewy\CrossDeviceService.exe"" -RegisterProcessAsComServer -Embedding",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:18:01.4717984Z,C:\Windows\System32\backgroundTaskHost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXapskvk16gk8da8kch5g4qxh42vxccved.mca",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:18:01.3456368Z,C:\Windows\System32\backgroundTaskHost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXapskvk16gk8da8kch5g4qxh42vxccved.mca",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:18:00.9242368Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 145.0.3800.82)"" --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --js-flags=""--expose-gc --ms-user-locale=en_IN"" --time-ticks-at-unix-epoch=-1772439453691935 --launch-time-ticks=27216585 --ssd-no-pressure-read-main-dll --metrics-shmem-handle=3948,i,6053972592731040578,12376456961334432288,2097152 --field-trial-handle=2108,i,2624161363374537193,13239693296814208507,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3952 /pfhostedapp:a53da8cf5aef3ae6ff5fb56c91ed8a5e14a368d2 /prefetch:1",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T08:18:00.7943106Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 145.0.3800.82)"" --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2500,i,3170828154318675991,10017695956900411699,524288 --field-trial-handle=2108,i,2624161363374537193,13239693296814208507,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2512 /prefetch:13 /pfhostedapp:a53da8cf5aef3ae6ff5fb56c91ed8a5e14a368d2",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T08:18:00.7160276Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 145.0.3800.82)"" --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1852,i,5974844211940365908,14024125166223732111,262144 --field-trial-handle=2108,i,2624161363374537193,13239693296814208507,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2088 /prefetch:2 /pfhostedapp:a53da8cf5aef3ae6ff5fb56c91ed8a5e14a368d2",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T08:18:00.7137112Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 145.0.3800.82)"" --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=2136,i,8711778913662472579,340351272156814910,524288 --field-trial-handle=2108,i,2624161363374537193,13239693296814208507,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2260 /prefetch:11 /pfhostedapp:a53da8cf5aef3ae6ff5fb56c91ed8a5e14a368d2",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T08:18:00.3915681Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:a53da8cf5aef3ae6ff5fb56c91ed8a5e14a368d2 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=145.0.7632.117 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=145.0.3800.82 --initial-client-data=0x17c,0x180,0x184,0x54,0xa8,0x7ffe25a30f18,0x7ffe25a30f24,0x7ffe25a30f30",C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,Low
2026-03-02T08:18:00.3581552Z,C:\Windows\System32\msiexec.exe,C:\WINDOWS\system32\msiexec.exe /V,C:\Windows\System32\services.exe,Low
2026-03-02T08:18:00.3236463Z,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.82\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --user-data-dir=""C:\Users\kotra\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.7840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 145.0.3800.82)"" --lang=en-US --mojo-named-platform-channel-pipe=11776.9612.11666273951989681208 /pfhostedapp:a53da8cf5aef3ae6ff5fb56c91ed8a5e14a368d2",C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,Low
2026-03-02T08:17:59.4504841Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:59.3647680Z,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,"""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:59.3460871Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:59.1111584Z,C:\Program Files\Microsoft OneDrive\26.022.0203.0006\FileCoAuth.exe,"""C:\Program Files\Microsoft OneDrive\26.022.0203.0006\FileCoAuth.exe"" -Embedding",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:58.9862385Z,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,"""C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:58.9852614Z,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,"""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUIFullTrustApp.AppXqe55xpfenh3k6gvsbjaqb6bkfgy5pkbf.mca",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:58.3255615Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:58.2106871Z,C:\Windows\System32\pnputil.exe,C:\WINDOWS\System32\pnputil.exe /enum-drivers,C:\Program Files\WindowsApps\Microsoft.GamingServices_33.108.12001.0_x64__8wekyb3d8bbwe\gamingservices.exe,Low
2026-03-02T08:17:58.1982395Z,C:\Windows\System32\wlanext.exe,C:\WINDOWS\system32\WLANExt.exe 1218799114368,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:58.1748761Z,C:\Windows\System32\expand.exe,"""C:\Windows\System32\expand.exe"" ""C:\WINDOWS\TEMP\MaxxAudio_Data.cab"" ""-F:DeployTable.ini"" ""C:\WINDOWS\TEMP""",C:\Windows\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_fc19738d997cbd7f\WavesSysSvc64.exe,Low
2026-03-02T08:17:57.8348606Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s XblAuthManager,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:57.7274905Z,C:\Windows\System32\rundll32.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:57.6789073Z,C:\Windows\System32\expand.exe,"""C:\Windows\System32\expand.exe"" ""C:\WINDOWS\TEMP\MaxxAudio_Data.cab"" ""-F:DeployTable.ini"" ""C:\WINDOWS\TEMP""",C:\Windows\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_fc19738d997cbd7f\WavesSysSvc64.exe,Low
2026-03-02T08:17:57.6297041Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=147.0.7683.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater_history.jsonl"" --initial-client-data=0x290,0x294,0x298,0x28c,0x29c,0x7ff7063c0274,0x7ff7063c0280,0x7ff7063c0290",C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,Low
2026-03-02T08:17:57.4419705Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:57.2888601Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:57.1458238Z,C:\Windows\System32\RelPost.exe,C:\WINDOWS\system32\RelPost.exe -r,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:57.1436865Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.9957481Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k NetworkServiceNetworkRestricted -p -s PolicyAgent,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.9145115Z,C:\Windows\System32\drvinst.exe,"DrvInst.exe ""8"" ""4"" ""C:\WINDOWS\System32\DriverStore\FileRepository\gameflt.inf_amd64_152b7ad8bf20bdc5\gameflt.inf"" ""0"" ""46cd4a13b"" ""00000000000000B0"" ""Service-0x0-3e7$\Default""",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.9131976Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.9126253Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p -s DeviceInstall,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.9104295Z,C:\Program Files\WindowsApps\AppUp.IntelArcSoftware_25.52.2110.0_x64__8j3eq9eme6ctt\VFS\ProgramFilesX64\Intel\Intel Graphics Software\PresentMonService.exe,"""PresentMonService.exe"" --control-pipe \\.\pipe\pm2_igs --nsm-prefix Global\NamedSharedMem_igs --etw-session-name pm2_igs --intro-nsm Global\pm2_bip_shm_igs",C:\Program Files\WindowsApps\AppUp.IntelArcSoftware_25.52.2110.0_x64__8j3eq9eme6ctt\VFS\ProgramFilesX64\Intel\Intel Graphics Software\IntelGraphicsSoftware.Service.exe,Low
2026-03-02T08:17:56.8889979Z,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe,"""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe"" /tileid MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CrossDeviceResumeApp",C:\Windows\System32\sihost.exe,Low
2026-03-02T08:17:56.8876112Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\System32\svchost.exe -k AppReadiness -p -s AppReadiness,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8813286Z,C:\Windows\System32\AggregatorHost.exe,AggregatorHost.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8742552Z,C:\Windows\SysWOW64\wbem\mofcomp.exe,"""C:\WINDOWS\system32\wbem\mofcomp.exe"" ""C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_2c17521ca0d3f79c\ME\register.mof""",C:\Windows\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_2c17521ca0d3f79c\WMIRegistrationService.exe,Low
2026-03-02T08:17:56.8733983Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CDPSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8696430Z,C:\Windows\System32\ShellHost.exe,"""C:\Windows\System32\ShellHost.exe""",C:\Windows\System32\sihost.exe,Low
2026-03-02T08:17:56.8677490Z,C:\Windows\explorer.exe,C:\WINDOWS\Explorer.EXE,C:\Windows\System32\userinit.exe,Low
2026-03-02T08:17:56.8599527Z,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\opushutil.exe,"""C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonx64\Microsoft Shared\Office16\opushutil.exe"" /pushregistration",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8582008Z,C:\Windows\System32\userinit.exe,C:\Windows\system32\userinit.exe,C:\Windows\System32\winlogon.exe,Low
2026-03-02T08:17:56.8506382Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8479840Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe USER,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8423639Z,C:\Windows\System32\MDMAgent.exe,"""C:\WINDOWS\system32\MDMAgent.exe""",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8416614Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8408548Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8402396Z,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\opushutil.exe,"""C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonx64\Microsoft Shared\Office16\opushutil.exe"" /pushregistration",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8394785Z,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8381276Z,C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe,"""C:\Program Files (x86)\Google\GoogleUpdater\147.0.7683.0\updater.exe"" --wake --system",C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8369183Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.8349861Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8326286Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8316238Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8310081Z,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p -s BluetoothUserService,C:\Windows\System32\services.exe,Low
2026-03-02T08:17:56.8061625Z,C:\Windows\System32\sihost.exe,sihost.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.7978254Z,C:\Windows\System32\taskhostw.exe,taskhostw.exe,C:\Windows\System32\svchost.exe,Low
2026-03-02T08:17:56.7735892Z,C:\Windows\SysWOW64\wbem\mofcomp.exe,"""C:\WINDOWS\system32\wbem\mofcomp.exe"" ""C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_2c17521ca0d3f79c\ME\wmi_build.mof""",C:\Windows\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_2c17521ca0d3f79c\WMIRegistrationService.exe,Low
2026-03-02T08:17:56.7599102Z,C:\Windows\System32\expand.exe,"""C:\Windows\System32\expand.exe"" ""C:\WINDOWS\TEMP\MaxxAudio_Data.cab"" ""-F:DeployTable.ini"" ""C:\WINDOWS\TEMP""",C:\Windows\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_fc19738d997cbd7f\WavesSysSvc64.exe,Low
2026-03-02T08:17:56.7489130Z,C:\Program Files\WindowsApps\Microsoft.GamingServices_33.108.12001.0_x64__8wekyb3d8bbwe\gamingservicesnet.exe,"""C:\Program Files\WindowsApps\Microsoft.GamingServices_33.108.12001.0_x64__8wekyb3d8bbwe\GamingServicesNet.exe""",C:\Windows\System32\services.exe,Low
